47054,57671
47054,71345
47054,92352
47054,93389
47054,93391
47054,93429
47054,94875
47054,94886
47054,94892
47055,58524
47055,58587
47055,85095
47055,85103
47055,85669
47055,94880
47055,147946
47055,147949
47055,147960
47056,71359
47056,71368
47056,86117
47056,92352
47056,93391
47056,93429
47056,93447
47056,93460
47056,94890
47056,94899
47057,47065
47057,47068
47057,47069
47057,57686
47057,92321
47057,93378
47058,57692
47058,57713
47058,86101
47058,93385
47058,93397
47058,93409
47058,147937
47058,148009
47058,148010
47059,57650
47059,57656
47059,57680
47059,57716
47059,85657
47059,92337
47059,92343
47059,147953
47060,47067
47060,57653
47060,85661
47060,92329
47061,47062
47061,57698
47061,58530
47061,58557
47061,71344
47061,85648
47061,147947
47061,147994
47062,57668
47062,58530
47062,58557
47062,71344
47062,147947
47062,147994
47063,47081
47063,47114
47063,92316
47063,92319
47063,93383
47063,93448
47064,47099
47064,57686
47064,58536
47064,58590
47064,71360
47064,86105
47064,92321
47064,93412
47064,94903
47065,47068
47065,47069
47065,47072
47065,57686
47065,93378
47066,47090
47066,47117
47066,47144
47067,57653
47067,85661
47067,92329
47067,147943
47068,47069
47068,47072
47068,47105
47068,93378
47069,47072
47069,47105
47069,47126
47072,47105
47072,47126
47072,58551
47072,92320
47075,47084
47075,47135
47075,57641
47075,84705
47075,92317
47075,93398
47075,93402
47075,93426
47078,47150
47078,93376
47078,93405
47078,93413
47078,93427
47078,93468
47078,93470
47081,47114
47081,93372
47081,93382
47081,93383
47081,93423
47081,93448
47081,93466
47084,47135
47084,57641
47084,57725
47084,92317
47084,92346
47084,93398
47084,93402
47087,47096
47087,57692
47087,57713
47087,58518
47087,58566
47087,71363
47087,92327
47087,93409
47090,47117
47090,47144
47090,58515
47090,71353
47093,57674
47093,58524
47093,58587
47093,84626
47093,84703
47093,85102
47093,86118
47093,86121
47093,92328
47096,57713
47096,58518
47096,58566
47096,58569
47096,71363
47096,92327
47096,92331
47096,93409
47099,58536
47099,58590
47099,71350
47099,71361
47099,85682
47099,92321
47099,93396
47099,93412
47099,94903
47102,47129
47102,85090
47102,93381
47102,93390
47102,93403
47102,93434
47102,93463
47102,148008
47105,47126
47105,58551
47105,58560
47105,92320
47105,92349
47108,47120
47108,94900
47108,147963
47108,147972
47108,147999
47111,57689
47111,92332
47111,92338
47111,93384
47111,93416
47111,94874
47111,147940
47114,92316
47114,92319
47114,92350
47114,93448
47114,93459
47117,47144
47117,58515
47117,58548
47117,71353
47117,92335
47120,57674
47120,85098
47120,92328
47120,94900
47120,147972
47120,147984
47123,47138
47123,57695
47123,58533
47123,71340
47123,86099
47123,92334
47123,92345
47123,92353
47123,93417
47123,94888
47126,58551
47126,58560
47126,58572
47126,92320
47126,92349
47126,94873
47129,85090
47129,85655
47129,93381
47129,93390
47129,93400
47129,93403
47129,93434
47129,148008
47132,57647
47132,58539
47132,58554
47132,58563
47132,58593
47132,84706
47132,85680
47132,94869
47132,147945
47132,147998
47135,57641
47135,57725
47135,92317
47135,92346
47135,93398
47135,94868
47138,57695
47138,71340
47138,71343
47138,71366
47138,92345
47138,92353
47138,93402
47138,93426
47141,85089
47141,93373
47141,93394
47141,93439
47141,93461
47141,93467
47141,93469
47141,94872
47141,147973
47144,58515
47144,58548
47144,71353
47144,92335
47144,93387
47147,57683
47147,85650
47147,85656
47147,92333
47147,93372
47147,93382
47147,93386
47147,93395
47147,94885
47150,92322
47150,92336
47150,93377
47150,93405
47150,93413
47150,93440
47150,93444
47153,58527
47153,58596
47153,84702
47153,85094
47153,85105
47153,86104
47153,92354
47153,94877
47153,147950
47153,147957
47156,57707
47156,57728
47156,58542
47156,58581
47156,71364
47156,85659
47156,94878
47156,147953
47156,147976
47784,47792
47784,47796
47784,47812
47784,47828
47784,47856
47784,47888
47784,48869
47784,56721
47784,56802
47788,47800
47788,47804
47788,47820
47788,47824
47788,47836
47788,48555
47788,48622
47788,48634
47788,48646
47788,48668
47788,48699
47788,54981
47792,47796
47792,47828
47792,47832
47792,47856
47792,47888
47792,48869
47792,56721
47796,47828
47796,47832
47796,47864
47796,47888
47796,48869
47800,47804
47800,47812
47800,47836
47800,47856
47800,48544
47800,48550
47800,48560
47800,48633
47800,54981
47804,47812
47804,47824
47804,47836
47804,48555
47804,48560
47804,48633
47804,48646
47804,48668
47804,54981
47812,47836
47812,47856
47812,47888
47812,48600
47812,56868
47812,74165
47812,112920
47816,47840
47816,47844
47816,47848
47816,47868
47816,47872
47816,47892
47816,56952
47816,57096
47816,57108
47820,47824
47820,48533
47820,48540
47820,54981
47824,48533
47824,48540
47824,48542
47824,54981
47828,47832
47828,47864
47828,47876
47832,47864
47832,47876
47832,47896
47836,47856
47836,47888
47836,48544
47836,48550
47836,48560
47836,48563
47836,48633
47840,47848
47840,47868
47840,47872
47840,47884
47840,47892
47840,56952
47840,57096
47844,47848
47844,47860
47844,47880
47844,47892
47844,47896
47844,48058
47844,48536
47844,48547
47844,49004
47844,49040
47844,56925
47848,47868
47848,47880
47848,47892
47848,48066
47848,48114
47848,48154
47848,56775
47848,58402
47848,58487
47856,47888
47856,48600
47856,48632
47856,56868
47856,112920
47860,47864
47860,47876
47860,47880
47860,47892
47860,47896
47860,48623
47860,48881
47860,56727
47860,56754
47860,56823
47860,56973
47864,47876
47864,47896
47864,48549
47868,47872
47868,47884
47868,47900
47868,57096
47872,47884
47872,47900
47872,48102
47876,47880
47876,47896
47876,48549
47876,48554
47880,47892
47880,47896
47880,48552
47880,48571
47880,48573
47880,49032
47880,56736
47880,56784
47884,47900
47884,48102
47884,48146
47888,48600
47888,48632
47888,56844
47888,56868
47892,48110
47892,48538
47892,48595
47892,48599
47892,49044
47892,56730
47896,48549
47896,48554
47896,48580
47900,48102
47900,48146
47900,48535
48054,48058
48054,48070
48054,48074
48054,48082
48054,48110
48054,48130
48054,48873
48054,48901
48054,49036
48054,56805
48054,56832
48054,56949
48058,48070
48058,48074
48058,48082
48058,48110
48058,48536
48058,48547
48058,48564
48058,49004
48058,56925
48062,48098
48062,48118
48062,48122
48062,48126
48062,48158
48062,48162
48062,48712
48062,56961
48062,57060
48062,57066
48062,58482
48062,120493
48066,48070
48066,48110
48066,48114
48066,48130
48066,48154
48066,48170
48066,58402
48066,58487
48070,48110
48070,48114
48070,48130
48070,48569
48070,49052
48070,56775
48070,56976
48070,58487
48074,48082
48074,48897
48074,49008
48074,56733
48074,56811
48074,56829
48074,58447
48078,60079
48078,60138
48078,60140
48078,60144
48078,61133
48078,61156
48082,48110
48082,49008
48082,49020
48082,56718
48082,56733
48082,56862
48082,58472
48086,48098
48086,48126
48086,48134
48086,48138
48086,48150
48086,48162
48086,48679
48086,49048
48086,49076
48086,56766
48086,56904
48086,57117
48090,48094
48090,48102
48090,48106
48090,48142
48090,48146
48090,56931
48090,57069
48090,57078
48090,57084
48090,57126
48090,58477
48094,48106
48094,48122
48094,48142
48094,48158
48094,48166
48094,57102
48094,57120
48094,58377
48098,48126
48098,48134
48098,48138
48098,48162
48098,56760
48098,56907
48098,56946
48098,74035
48098,74050
48098,74125
48102,48106
48102,48142
48102,48146
48102,48535
48102,48539
48106,48142
48106,48158
48106,48166
48106,48597
48106,56916
48106,57102
48106,57120
48110,48130
48110,48538
48110,49044
48110,49060
48110,56730
48110,56739
48114,48130
48114,48150
48114,48154
48114,48170
48114,48543
48114,58402
48118,48122
48118,48126
48118,48158
48118,48162
48118,48166
48118,56913
48118,56919
48118,57093
48122,48126
48122,48158
48122,48166
48122,56913
48122,57093
48122,58377
48126,48162
48126,48545
48126,48666
48126,56895
48126,56937
48126,58467
48126,58507
48130,48154
48130,48569
48130,49052
48130,56775
48130,58402
48130,58487
48134,48138
48134,48150
48134,48154
48134,48170
48134,49000
48134,49072
48134,56967
48134,56970
48138,48150
48138,48162
48138,48170
48138,49000
48138,49072
48138,56967
48138,56970
48138,58427
48142,48146
48142,48166
48142,48597
48142,56916
48142,57120
48142,120488
48146,48535
48146,48539
48146,48541
48150,48154
48150,48170
48150,48701
48150,56793
48150,56892
48150,56967
48150,56970
48154,48170
48154,48543
48154,48618
48158,48166
48158,56913
48158,57102
48158,58377
48162,56895
48162,56922
48162,56937
48162,58437
48162,58507
48162,74135
48166,57102
48166,58377
48170,48543
48170,48618
48170,48628
48446,49302
48446,49312
48446,49333
48446,49345
48446,49374
48446,85280
48446,90607
48446,90742
48446,90763
48447,48458
48447,48515
48447,49313
48447,49316
48447,49343
48447,53721
48447,53725
48447,55663
48448,48449
48448,48450
48448,48453
48449,48450
48449,48453
48449,48454
48450,48453
48450,48454
48450,48455
48451,48477
48451,48479
48451,48488
48451,53685
48451,53737
48451,85450
48451,90766
48451,94944
48451,94948
48452,48461
48452,48467
48452,48473
48452,53677
48452,53733
48452,84752
48452,94916
48452,94946
48452,94949
48453,48454
48453,48455
48453,48459
48454,48455
48454,48459
48454,48460
48455,48459
48455,48460
48455,48462
48456,48457
48456,48470
48456,48516
48456,49300
48456,49318
48456,49324
48457,48470
48457,48516
48457,48518
48457,49300
48457,49324
48458,48515
48458,49313
48458,49343
48458,53721
48458,53725
48458,53757
48458,55663
48458,55666
48459,48460
48459,48462
48459,48463
48460,48462
48460,48463
48460,48465
48461,48467
48461,48473
48461,48476
48461,53677
48461,53733
48461,94946
48461,94949
48462,48463
48462,48465
48462,48466
48463,48465
48463,48466
48463,48471
48464,48496
48464,48530
48464,49295
48464,49358
48464,49361
48464,49379
48464,55738
48464,85470
48464,85490
48465,48466
48465,48471
48465,48472
48466,48471
48466,48472
48466,48478
48467,48473
48467,48476
48467,48486
48467,53733
48467,94949
48470,48516
48470,48518
48470,49300
48470,49363
48471,48472
48471,48478
48471,48505
48472,48478
48472,48505
48472,48508
48473,48476
48473,48486
48473,48493
48474,48475
48474,48483
48474,48484
48474,49303
48474,49314
48474,49375
48475,48483
48475,48484
48475,48485
48475,49303
48475,49314
48476,48486
48476,48493
48476,48497
48477,48479
48477,48488
48477,48498
48477,53737
48477,85450
48477,90766
48477,94948
48478,48505
48478,48508
48478,48517
48479,48488
48479,48498
48479,48499
48479,85450
48479,90766
48482,48527
48482,49299
48482,49322
48482,49325
48482,49340
48482,49352
48482,53665
48482,53713
48482,85331
48483,48484
48483,48485
48483,48487
48483,49303
48484,48485
48484,48487
48484,48492
48485,48487
48485,48492
48485,49305
48486,48493
48486,48497
48486,48506
48487,48492
48487,49305
48487,55684
48487,85277
48488,48498
48488,48499
48488,48501
48491,49330
48491,49347
48491,53765
48491,55825
48491,84773
48491,84776
48491,85328
48491,90772
48491,90781
48491,94916
48492,49305
48492,49360
48492,55684
48492,55858
48492,85277
48493,48497
48493,48506
48493,48507
48494,48522
48494,48528
48494,48529
48494,49348
48494,49380
48494,49381
48494,90614
48494,90669
48494,90748
48494,91481
48494,91496
48494,94065
48495,48521
48495,49309
48495,49321
48495,49339
48495,49362
48495,49378
48495,55855
48495,85292
48496,48530
48496,49295
48496,49361
48496,49379
48496,53753
48496,55738
48496,85470
48496,90569
48497,48506
48497,48507
48497,48510
48498,48499
48498,48501
48498,48502
48499,48501
48499,48502
48499,48504
48500,49331
48500,49364
48500,49367
48500,49376
48500,53717
48500,53761
48500,55768
48500,90627
48500,90685
48501,48502
48501,48504
48501,48511
48502,48504
48502,48511
48502,48512
48503,49326
48503,49371
48503,53661
48503,53729
48503,55609
48503,55660
48503,85310
48503,85498
48503,90745
48503,94938
48504,48511
48504,48512
48504,48520
48505,48508
48505,48517
48505,48519
48506,48507
48506,48510
48506,53745
48506,55615
48507,48510
48507,53745
48507,55615
48507,55618
48507,85454
48508,48517
48508,48519
48508,48522
48509,49336
48509,49338
48509,49368
48509,49372
48509,85486
48509,85522
48509,90785
48509,94915
48509,94945
48510,53745
48510,55615
48510,55618
48510,55633
48510,85454
48510,85466
48511,48512
48511,48520
48511,48523
48512,48520
48512,48523
48512,48524
48515,49343
48515,53721
48515,53725
48515,53757
48515,55663
48515,55666
48515,55792
48515,84767
48516,48518
48516,49332
48516,49363
48516,55627
48517,48519
48517,48522
48517,48528
48518,49332
48518,49363
48518,55627
48518,55636
48518,85478
48519,48522
48519,48528
48519,48529
48520,48523
48520,48524
48520,48531
48521,49309
48521,49339
48521,49342
48521,49362
48521,49378
48521,55855
48521,85292
48521,90624
48522,48528
48522,48529
48522,55610
48523,48524
48523,48531
48523,48532
48524,48531
48524,48532
48524,55611
48524,55795
48527,49299
48527,49352
48527,49358
48527,49361
48527,53713
48527,55747
48527,85319
48527,85331
48527,90773
48527,94930
48528,48529
48528,49380
48528,55610
48528,55619
48529,49380
48529,49381
48529,55610
48529,55619
48529,55620
48530,49295
48530,49379
48530,53689
48530,53753
48530,55738
48530,90569
48530,90771
48531,48532
48531,55611
48531,55612
48531,55795
48532,55611
48532,55612
48532,55616
48532,55795
48533,48540
48533,48542
48533,48551
48534,48557
48534,48583
48534,53573
48534,53581
48534,56757
48534,56820
48534,56901
48534,58452
48534,84797
48534,85431
48535,48539
48535,48541
48535,48548
48535,49263
48535,84825
48535,85378
48536,48547
48536,48564
48536,48566
48536,49004
48536,53565
48536,85354
48536,85390
48537,48578
48537,48648
48537,48656
48537,53581
48537,56742
48537,56979
48537,74145
48537,84821
48537,85362
48538,48595
48538,48599
48538,48613
48538,53601
48538,53621
48538,53649
48538,56730
48539,48541
48539,48548
48539,48553
48539,49263
48539,84825
48540,48542
48540,48551
48540,48572
48541,48548
48541,48553
48541,48556
48541,49263
48542,48551
48542,48572
48542,48575
48543,48618
48543,48628
48543,48629
48543,53533
48543,53605
48543,53617
48544,48550
48544,48560
48544,48563
48544,48565
48544,48633
48544,48668
48545,48666
48545,49265
48545,49274
48545,49287
48545,49289
48545,53537
48545,56895
48545,58467
48545,58507
48545,112950
48546,48579
48546,48630
48546,48634
48546,48693
48546,48703
48546,48705
48546,50903
48546,74080
48546,112910
48547,48564
48547,48566
48547,48576
48547,53565
48547,85390
48548,48553
48548,48556
48548,48558
48549,48554
48549,48580
48549,48586
48549,48609
48549,48639
48549,53701
48550,48560
48550,48563
48550,48565
48550,48574
48550,48633
48551,48572
48551,48575
48551,48585
48552,48571
48552,48573
48552,48594
48552,56736
48552,56784
48552,85366
48552,85411
48552,85423
48553,48556
48553,48558
48553,48561
48554,48580
48554,48586
48554,48608
48554,48609
48554,53701
48555,48560
48555,48622
48555,48634
48555,48646
48555,48668
48555,48699
48556,48558
48556,48561
48556,48562
48557,48583
48557,53581
48557,56757
48557,56901
48557,56979
48557,58452
48557,84797
48557,84821
48557,85431
48558,48561
48558,48562
48558,48567
48559,48577
48559,49048
48559,49269
48559,49285
48559,53541
48559,53549
48559,56904
48559,57081
48559,57117
48559,74035
48559,84817
48560,48633
48560,48646
48560,48668
48561,48562
48561,48567
48561,48570
48562,48567
48562,48570
48562,48581
48563,48565
48563,48574
48563,48611
48563,48633
48564,48566
48564,48576
48564,48584
48564,53565
48565,48574
48565,48611
48565,48614
48566,48576
48566,48584
48566,48598
48567,48570
48567,48581
48567,48582
48569,49052
48569,49273
48569,49276
48569,49286
48569,53597
48569,53697
48569,56976
48569,58417
48569,58462
48569,84805
48570,48581
48570,48582
48570,48588
48571,48573
48571,48594
48571,48605
48571,56736
48571,85366
48571,85423
48572,48575
48572,48585
48572,48587
48573,48594
48573,48605
48573,48683
48573,85366
48574,48611
48574,48614
48574,48621
48575,48585
48575,48587
48575,48604
48576,48584
48576,48598
48576,48607
48577,49285
48577,53541
48577,53549
48577,56904
48577,57081
48577,57117
48577,74035
48577,74050
48577,84809
48577,84817
48578,48648
48578,48656
48578,48681
48578,56742
48578,74145
48578,84821
48578,85362
48579,48630
48579,48634
48579,48699
48579,48703
48579,48705
48579,74080
48579,112910
48580,48586
48580,48608
48580,48612
48580,53701
48581,48582
48581,48588
48581,48591
48582,48588
48582,48591
48582,48593
48583,53581
48583,56757
48583,56901
48583,56979
48583,74145
48583,84797
48583,84821
48583,85362
48584,48598
48584,48607
48584,48625
48585,48587
48585,48604
48585,48610
48586,48608
48586,48612
48586,48616
48587,48604
48587,48610
48587,48615
48588,48591
48588,48593
48588,48601
48590,48596
48590,48623
48590,48687
48590,48707
48590,56787
48590,56847
48590,56859
48590,56865
48590,56871
48590,85411
